candidate,review_threshold,block_threshold,block_evidence,evidence_set,trust_suppression,campaign_review_increment,campaign_block_increment,attack_devices,legitimate_devices,attack_review_or_higher_recall,attack_block_recall,attack_never_detected,legitimate_review_or_higher_rate,legitimate_block_rate,legitimate_reviewed_devices,legitimate_blocked_devices,median_first_review_attempt,p90_first_review_attempt,median_first_block_attempt,p90_first_block_attempt,cumulative_attack_detection,eligible,constraint_failures
r0.7_b0.8_e1_v2_full_trust-none_camp0.05,0.7,0.8,1,v2_full,none,0.05,0.02,468,2133,0.891,0.8226,51,0.06,0.0417,128,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0363}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1432}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.2372}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5876}}",False,"legitimate block rate 0.0417 > 0.01; block false positives are not materially rarer than review (block 0.0417, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e1_v2_full_trust-moderate_camp0.05,0.7,0.8,1,v2_full,moderate,0.05,0.02,468,2133,0.891,0.8098,51,0.06,0.0413,128,88,4.0,6.0,4.0,7.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0363}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1432}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.2372}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5876}}",False,"legitimate block rate 0.0413 > 0.01; block false positives are not materially rarer than review (block 0.0413, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e2_v1_like_trust-none_camp0.05,0.7,0.8,2,v1_like,none,0.05,0.02,468,2133,0.891,0.6047,51,0.06,0.0384,128,82,4.0,6.0,5.0,10.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0299}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.344}}",False,"legitimate block rate 0.0384 > 0.01; block false positives are not materially rarer than review (block 0.0384, review 0.0600); subscription_dunning block rate 0.2535 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600"
r0.7_b0.8_e2_v1_like_trust-moderate_camp0.05,0.7,0.8,2,v1_like,moderate,0.05,0.02,468,2133,0.891,0.5897,51,0.06,0.038,128,81,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0299}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.344}}",False,"legitimate block rate 0.0380 > 0.01; block false positives are not materially rarer than review (block 0.0380, review 0.0600); subscription_dunning block rate 0.2535 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600"
r0.7_b0.8_e2_v2_long_horizon_trust-none_camp0.05,0.7,0.8,2,v2_long_horizon,none,0.05,0.02,468,2133,0.891,0.7543,51,0.06,0.0417,128,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1261}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5107}}",False,"legitimate block rate 0.0417 > 0.01; block false positives are not materially rarer than review (block 0.0417, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e2_v2_long_horizon_trust-moderate_camp0.05,0.7,0.8,2,v2_long_horizon,moderate,0.05,0.02,468,2133,0.891,0.7393,51,0.06,0.0413,128,88,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1261}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5107}}",False,"legitimate block rate 0.0413 > 0.01; block false positives are not materially rarer than review (block 0.0413, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e2_v2_full_trust-none_camp0.05,0.7,0.8,2,v2_full,none,0.05,0.02,468,2133,0.891,0.8226,51,0.06,0.0417,128,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0342}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.141}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.2308}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5812}}",False,"legitimate block rate 0.0417 > 0.01; block false positives are not materially rarer than review (block 0.0417, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e2_v2_full_trust-moderate_camp0.05,0.7,0.8,2,v2_full,moderate,0.05,0.02,468,2133,0.891,0.8077,51,0.06,0.0413,128,88,4.0,6.0,5.0,7.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0342}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.141}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.2308}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5812}}",False,"legitimate block rate 0.0413 > 0.01; block false positives are not materially rarer than review (block 0.0413, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e3_v1_like_trust-none_camp0.05,0.7,0.8,3,v1_like,none,0.05,0.02,468,2133,0.891,0.5363,51,0.06,0.023,128,49,4.0,6.0,5.0,12.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0107}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3013}}",False,"legitimate block rate 0.0230 > 0.01; block false positives are not materially rarer than review (block 0.0230, review 0.0600); subscription_dunning block rate 0.1127 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.8_e3_v1_like_trust-moderate_camp0.05,0.7,0.8,3,v1_like,moderate,0.05,0.02,468,2133,0.891,0.5192,51,0.06,0.022,128,47,4.0,6.0,5.0,10.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0107}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3013}}",False,"legitimate block rate 0.0220 > 0.01; block false positives are not materially rarer than review (block 0.0220, review 0.0600); subscription_dunning block rate 0.1127 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.8_e3_v2_long_horizon_trust-none_camp0.05,0.7,0.8,3,v2_long_horizon,none,0.05,0.02,468,2133,0.891,0.656,51,0.06,0.0408,128,87,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3974}}",False,"legitimate block rate 0.0408 > 0.01; block false positives are not materially rarer than review (block 0.0408, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0700 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e3_v2_long_horizon_trust-moderate_camp0.05,0.7,0.8,3,v2_long_horizon,moderate,0.05,0.02,468,2133,0.891,0.641,51,0.06,0.0408,128,87,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3974}}",False,"legitimate block rate 0.0408 > 0.01; block false positives are not materially rarer than review (block 0.0408, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0700 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e3_v2_full_trust-none_camp0.05,0.7,0.8,3,v2_full,none,0.05,0.02,468,2133,0.891,0.7821,51,0.06,0.0417,128,89,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.015}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1688}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5342}}",False,"legitimate block rate 0.0417 > 0.01; block false positives are not materially rarer than review (block 0.0417, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.8_e3_v2_full_trust-moderate_camp0.05,0.7,0.8,3,v2_full,moderate,0.05,0.02,468,2133,0.891,0.7671,51,0.06,0.0413,128,88,4.0,6.0,5.0,8.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.015}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1688}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.5342}}",False,"legitimate block rate 0.0413 > 0.01; block false positives are not materially rarer than review (block 0.0413, review 0.0600); subscription_dunning block rate 0.2817 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0933 > 0.0600; micro_payment_customer block rate 0.0800 > 0.0600; household_shared_device block rate 0.0654 > 0.0600"
r0.7_b0.85_e1_v1_like_trust-none_camp0.05,0.7,0.85,1,v1_like,none,0.05,0.02,468,2133,0.891,0.7286,51,0.06,0.0239,128,51,4.0,6.0,5.0,10.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1282}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3675}}",False,"legitimate block rate 0.0239 > 0.01; block false positives are not materially rarer than review (block 0.0239, review 0.0600); subscription_dunning block rate 0.1972 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e1_v1_like_trust-moderate_camp0.05,0.7,0.85,1,v1_like,moderate,0.05,0.02,468,2133,0.891,0.7137,51,0.06,0.0234,128,50,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1282}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3675}}",False,"legitimate block rate 0.0234 > 0.01; block false positives are not materially rarer than review (block 0.0234, review 0.0600); subscription_dunning block rate 0.1972 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e1_v2_long_horizon_trust-none_camp0.05,0.7,0.85,1,v2_long_horizon,none,0.05,0.02,468,2133,0.891,0.7521,51,0.06,0.0248,128,53,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1496}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3889}}",False,"legitimate block rate 0.0248 > 0.01; block false positives are not materially rarer than review (block 0.0248, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e1_v2_long_horizon_trust-moderate_camp0.05,0.7,0.85,1,v2_long_horizon,moderate,0.05,0.02,468,2133,0.891,0.7372,51,0.06,0.0244,128,52,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0171}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1496}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3889}}",False,"legitimate block rate 0.0244 > 0.01; block false positives are not materially rarer than review (block 0.0244, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e1_v2_full_trust-none_camp0.05,0.7,0.85,1,v2_full,none,0.05,0.02,468,2133,0.891,0.7735,51,0.06,0.0248,128,53,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1068}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1816}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.4124}}",False,"legitimate block rate 0.0248 > 0.01; block false positives are not materially rarer than review (block 0.0248, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e1_v2_full_trust-moderate_camp0.05,0.7,0.85,1,v2_full,moderate,0.05,0.02,468,2133,0.891,0.7585,51,0.06,0.0244,128,52,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1068}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1816}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.4124}}",False,"legitimate block rate 0.0244 > 0.01; block false positives are not materially rarer than review (block 0.0244, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v1_like_trust-none_camp0.05,0.7,0.85,2,v1_like,none,0.05,0.02,468,2133,0.891,0.5726,51,0.06,0.023,128,49,4.0,6.0,6.0,11.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.2115}}",False,"legitimate block rate 0.0230 > 0.01; block false positives are not materially rarer than review (block 0.0230, review 0.0600); subscription_dunning block rate 0.1690 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v1_like_trust-moderate_camp0.05,0.7,0.85,2,v1_like,moderate,0.05,0.02,468,2133,0.891,0.5556,51,0.06,0.0225,128,48,4.0,6.0,6.0,10.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0128}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.2115}}",False,"legitimate block rate 0.0225 > 0.01; block false positives are not materially rarer than review (block 0.0225, review 0.0600); subscription_dunning block rate 0.1690 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v2_long_horizon_trust-none_camp0.05,0.7,0.85,2,v2_long_horizon,none,0.05,0.02,468,2133,0.891,0.7179,51,0.06,0.0248,128,53,4.0,6.0,6.0,9.5,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1004}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3526}}",False,"legitimate block rate 0.0248 > 0.01; block false positives are not materially rarer than review (block 0.0248, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v2_long_horizon_trust-moderate_camp0.05,0.7,0.85,2,v2_long_horizon,moderate,0.05,0.02,468,2133,0.891,0.703,51,0.06,0.0244,128,52,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1004}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.3526}}",False,"legitimate block rate 0.0244 > 0.01; block false positives are not materially rarer than review (block 0.0244, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v2_full_trust-none_camp0.05,0.7,0.85,2,v2_full,none,0.05,0.02,468,2133,0.891,0.7735,51,0.06,0.0248,128,53,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1047}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1795}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.4124}}",False,"legitimate block rate 0.0248 > 0.01; block false positives are not materially rarer than review (block 0.0248, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e2_v2_full_trust-moderate_camp0.05,0.7,0.85,2,v2_full,moderate,0.05,0.02,468,2133,0.891,0.7585,51,0.06,0.0244,128,52,4.0,6.0,5.0,9.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0171}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.1047}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.1795}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.4124}}",False,"legitimate block rate 0.0244 > 0.01; block false positives are not materially rarer than review (block 0.0244, review 0.0600); subscription_dunning block rate 0.2113 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000; network_retry_storm block rate 0.1111 > 0.0600; persistent_card_problem_customer block rate 0.0800 > 0.0600"
r0.7_b0.85_e3_v1_like_trust-none_camp0.05,0.7,0.85,3,v1_like,none,0.05,0.02,468,2133,0.891,0.5107,51,0.06,0.015,128,32,4.0,6.0,6.0,12.0,"{'1': {'review_or_higher_rate': 0.0534, 'block_rate': 0.0}, '2': {'review_or_higher_rate': 0.2179, 'block_rate': 0.0}, '3': {'review_or_higher_rate': 0.3397, 'block_rate': 0.0043}, '5': {'review_or_higher_rate': 0.7671, 'block_rate': 0.1859}}",False,"legitimate block rate 0.0150 > 0.01; block false positives are not materially rarer than review (block 0.0150, review 0.0600); network_retry_storm block rate 0.1111 > 0.0600; subscription_dunning block rate 0.0704 > 0.0600; subscription_dunning review+ rate 0.3099 > 0.3000"
